2406		11		-87.67167		41.685
3514		8		-93.2385		44.8547
4936		11		-73.76504		40.67513
2713		10		-93.215		30.23809
5118		10		-73.74126		42.64165
2731		2		-92.5181		31.3455
3954		2		-71.438		42.9281
3727		1		-106.61482		48.21246
5981		8		-75.3765		39.9166
4826		9		-73.9622		40.6612
6124		9		-75.1226		39.9915
1157		10		-122.03954		38.24347
1782		2		-80.684		26.6919
6013		8		-75.2746		39.955
5287		8		-78.8719		42.8933
939		2		-122.408		37.7845
4395		9		-73.9938		40.7182
1794		2		-82.4509		27.9525
6495		2		-97.3239		32.7494
5379		9		-81.7534		41.4798
4128		11		-74.04027		41.02363
5560		8		-122.6815		45.5191
1643		9		-77.0418		38.9014
1955		2		-93.113		43.1482
3155		11		-76.70643		39.08732
4548		9		-73.8918		40.8303
4735		9		-73.8986		40.677
4876		9		-73.9665		40.6879
4773		9		-73.9928		40.6655
4508		9		-74.2385		40.5176
972		8		-122.3887		37.7606
6910		8		-122.3277		47.5992
6052		8		-75.2018		39.9579
4318		2		-115.749		40.846
7148		2		-91.235		43.8162
5238		2		-75.501		42.6836
352		2		-92.268		34.7538
5325		2		-79.2487		42.1934
1741		9		-80.213		25.7497
4596		9		-73.8745		40.8295
3987		8		-74.1025		40.6787
2716		2		-94.002		31.9743
6110		11		-75.18583		40.03364
2149		11		-88.15694		41.87
6609		2		-97.275		28.3062
6120		9		-75.1563		39.9863
1671		11		-75.75335		39.67032
3210		2		-79.1007		39.6927
1805		8		-82.4405		27.961
7053		2		-119.1193		46.2354
933		8		-122.0266		37.4105
1361		2		-121.4825		38.4246
4287		2		-103.136		32.6996
2164		9		-87.7939		41.8713
6628		2		-97.99		26.1592
3720		2		-107.363		45.3145
6678		10		-102.39906		30.1401
2294		9		-87.6766		41.8754
5986		8		-75.3876		39.9177
2492		1		-88.27806		40.03925
988		8		-122.3994		37.8013
1557		5		-72.09338		41.35669
2542		2		-86.154		39.7671
2840		9		-71.0622		42.3563
3193		11		-76.6919		39.2386
4625		11		-73.93122		41.28494
434		2		-110.346		31.9629
1843		2		-84.184		33.936
1356		2		-121.286		38.7503
467		2		-112.34		34.5865
4962		11		-73.6627		40.72295
6357		8		-90.0512		35.1493
3857		2		-78.8725		35.0511
3936		1		-99.00678		40.72703
5229		1		-76.10631		43.11119
5052		2		-73.112		40.8123
3054		5		-70.27669		41.6514
982		6		-122.39193		37.79605
2774		11		-71.38113		42.28379
6433		8		-96.8013		32.8035
1310		2		-119.649		37.8692
3205		11		-76.6934		39.18955
1685		2		-81.023		29.2101
7203		1		-79.91631		39.64291
2247		9		-87.6295		41.8805
2980		11		-70.88226		42.04325
5357		2		-83.127		40.588
3980		2		-71.164		43.4305
1050		8		-122.4667		37.7622
1238		8		-121.888		37.3328
6564		2		-95.253		29.3865
7058		2		-118.6687		46.0404
6825		2		-77.47		37.5625
527		1		-118.40807		33.94254
5895		11		-75.11888		40.13249
2105		11		-87.82829		42.3606
3576		2		-94.869		47.4626
3127		11		-77.1938		39.1411
3299		6		-68.87472		44.12806
841		1		-119.39289		36.31867
578		8		-118.1892		33.7825
696		8		-117.1702		32.7223
6496		11		-97.32387		32.74937
6574		2		-96.393		30.1686
3636		2		-94.581		39.1107
3826		2		-80.5675		35.0119
6220		2		-71.3017		41.5075
3297		2		-69.008		44.2901
2123		11		-88.27889		42.02639
1519		2		-106.1276		38.8234
4546		9		-73.8906		40.8209
171		1		-154.36396		63.01745
2546		2		-86.29438		39.71733
4082		8		-74.036		40.7129
6888		10		-72.75247		44.33507
191		1		-145.72164		63.99455
1081		1		-122.37489		37.61897
3931		2		-97.448		41.8289
5031		11		-73.36921		40.68826
1402		8		-121.3447		38.5684
2769		11		-71.46974		42.26043
6999		2		-122.427		47.2405
6610		2		-97.143		34.1898
4411		9		-73.9907		40.7511
2501		8		-90.0495		38.5966
2240		9		-87.6317		41.8858
5729		2		-79.99326		40.44504
5309		2		-77.817		42.7963
6421		11		-96.8074		32.77554
378		2		-93.093		35.2791
2853		11		-71.07636		42.3473
2192		11		-87.71167		41.62639
1068		8		-122.3927		37.7291
6315		2		-100.3185		43.9264
210		1		-143.57704		70.1339
3853		8		-80.8804		35.1338
5117		2		-73.79		42.4462
4023		11		-74.4336		40.88595
2919		8		-71.1342		42.3487
711		8		-117.197		32.7654
3571		2		-95.886		47.64
6099		9		-75.139		39.9604
5171		2		-73.961		41.7211
6078		11		-74.98523		40.05379
3324		2		-83.0724		42.3681
2003		2		-112.2058		42.6606
6834		2		-76.1696		36.8699
2650		1		-100.95986		37.04421
5609		8		-122.5666		45.4679
4374		9		-73.9928		40.7429
6993		8		-122.4368		47.2452
5479		10		-97.44217		35.21963
3293		5		-69.10852		44.10765
958		9		-122.402		37.7888
1901		2		-82.5031		33.5046
2050		11		-88.0925		42.48111
4926		9		-73.8365		40.6974
1761		9		-80.3131		25.6851
2558		11		-87.3375		41.5996
6359		8		-90.0611		35.1294
96		1		-152.58217		58.49014
3462		2		-89.655		46.3861
845		2		-119.0084		35.3722
5825		2		-77.452		41.1355
3859		2		-78.7845		35.0817
196		1		-145.71733		64.05044
309		1		-133.22783		55.84964
545		8		-118.3838		33.9069
2178		11		-87.63611		41.62278
1028		8		-122.505		37.7418
3587		8		-90.1893		38.6302
5349		2		-82.4375		39.5418
1409		2		-121.5726		39.5199
6093		9		-75.1595		39.9715
1720		2		-80.6453		28.1028
5540		2		-123.924		45.9866
5226		10		-76.15217		43.08637
5994		8		-75.3337		39.9293
823		10		-119.84117		34.43756
1537		1		-106.9177		39.64257
646		8		-117.0018		32.7855
1241		8		-121.8416		37.2531
2141		11		-87.91528		41.89611
4568		9		-73.8573		40.8933
3133		2		-77.024		38.9899
2393		9		-87.6582		41.969
4889		9		-73.8627		40.7499
2912		9		-71.0982		42.3249
3056		11		-71.22079		42.17113
7072		8		-87.8236		42.5843
6873		10		-72.38545		43.48044
16		5		-165.8077		54.1512
4983		11		-73.65463		40.63502
3468		2		-92.984		45.239
6403		8		-96.7245		32.9607
2657		2		-84.091		37.1104
5906		11		-75.06844		40.11621
5572		8		-122.6203		45.5338
3700		2		-89.3793		31.3906
1097		8		-122.474		37.7319
1885		9		-84.3514		33.9107
214		1		-156.86106		66.90917
5471		2		-81.454		39.4127
2087		11		-88.01528		42.32083
960		2		-122.3939		37.7949
5990		8		-75.393		39.9184
1766		6		-80.14518		26.11882
340		2		-94.168		33.9673
3616		2		-90.36		38.7477
2007		2		-113.794		42.5497
2550		11		-87.47967		41.61172
615		11		-117.71668		34.09393
1270		10		-121.27899		37.95667
4588		9		-73.8382		40.8787
1212		8		-121.9618		37.4085
4654		2		-74.121		41.3319
1831		2		-82.421		28.5568
5307		2		-77.695		42.5591
1066		8		-122.3908		37.7344
7111		2		-90.4371		42.732
4811		9		-73.9782		40.5922
1639		9		-77.0219		38.8935
4798		9		-73.9943		40.6408
4258		11		-106.64698		35.08293
3732		1		-104.8072		47.13872
6138		11		-75.13459		40.0416
6646		2		-96.93		30.1814
2824		11		-70.90253		42.23741
2757		11		-71.50262		42.51966
1463		8		-104.9868		39.7478
5957		11		-75.21253		40.13588
5810		2		-77.156		40.5491
1797		8		-82.4457		27.9487
1218		2		-121.76		36.9097
1119		11		-122.14187		37.42913
6147		8		-75.2466		39.9436
2826		11		-71.2194		42.03336
2378		11		-87.54252		41.64555
4582		9		-73.8971		40.8677
5856		2		-75.34		40.5918
2752		2		-72.6033		42.5336
5204		10		-73.40311		43.55497
4696		9		-73.924		40.7438
6630		2		-97.3719		30.3469
6407		2		-96.454		32.0973
12		1		-152.8461		57.88538
1679		5		-75.12006		38.78154
3042		6		-70.66644		41.52253
669		8		-117.2596		33.2195
1814		10		-81.43475		27.49726
1244		8		-121.8668		37.253
3097		9		-76.9553		38.8511
6444		8		-96.6846		32.7195
629		2		-117.6496		34.0614
5019		11		-73.19486		40.79184
3658		2		-92.329		38.9772
3951		2		-71.242		42.7776
1126		9		-122.024		38.0044
1984		2		-92.414		41.0188
5783		2		-77.863		40.7901
2702		8		-90.071		29.9495
4887		9		-73.8456		40.7546
5663		2		-121.133		44.6184
7024		2		-119.899		48.0531
6907		11		-122.32843		47.59891
18		1		-161.838		60.77978
2507		1		-89.83518		38.54518
2325		11		-87.60391		41.72151
2938		9		-71.1232		42.397
2289		11		-87.68806		41.88917
3666		2		-93.2175		36.6249
3687		2		-91.397		31.5389
6001		11		-75.3281		39.90777
6292		1		-96.81694		44.30483
6482		1		-95.40239		32.35414
2323		11		-87.60028		41.73694
3992		8		-74.1893		40.7792
5460		2		-84.2078		39.6339
2196		11		-87.96525		41.51439
1491		1		-105.01134		40.45183
4611		11		-73.79602		41.10931
5808		10		-76.73161		40.19295
3250		6		-70.19546		43.67276
1942		1		-157.92241		21.31869
3511		8		-93.2279		44.8555
3945		1		-103.09542		42.83756
3543		2		-96.213		43.6414
6965		2		-122.335		48.4178
511		2		-118.4495		34.0687
2928		11		-71.12011		42.25256
4613		11		-73.87669		41.02694
4294		2		-103.184		36.4514
206		10		-148.97816		63.84993
5328		2		-78.3816		42.1799
5669		1		-118.84144		45.69506
5269		2		-79.3316		42.4401
6792		9		-77.1562		38.8876
3407		2		-84.4877		45.6531
3045		5		-70.09611		41.28431
3903		2		-102.802		46.8791
5748		2		-79.567		40.5813
1160		9		-121.8892		37.698
2380		11		-87.58878		41.78797
6638		1		-97.66989		30.19453
5965		11		-75.1252		40.10404
936		8		-122.0104		37.4029
1295		2		-120.4858		37.3234
4153		11		-74.44247		40.68239
2291		9		-87.6864		41.8758
3346		2		-83.33		44.426
3505		2		-93.258		44.9761
1048		8		-122.508		37.7603
4712		9		-73.9859		40.692
5128		2		-73.724		42.692
6531		8		-95.383		29.7342
5369		2		-83.54		41.6516
4776		9		-73.9504		40.6804
2596		2		-86.478		38.5562
3336		2		-84.768		43.8331
3886		2		-97.0697		47.9192
1770		10		-80.17019		26.11961
5983		8		-75.381		39.9168
3378		2		-85.444		43.5402
3588		8		-90.1927		38.6278
5517		2		-121.18		45.6014
560		6		-118.27417		33.75056
1596		2		-73.457		41.3962
2990		8		-71.1388		42.3384
5689		8		-80.0304		40.3281
6125		8		-75.0991		39.9842
53		1		-157.47441		59.35399
3809		1		-77.38532		35.63524
2285		9		-87.6315		41.904
5017		11		-73.29356		40.76948
5874		2		-75.355		41.1183
75		5		-151.4223		59.6054
2676		6		-90.06683		29.91846
10		1		-174.20635		52.22035
987		8		-122.4032		37.8051
146		1		-157.16585		61.70051
667		8		-117.3784		33.1917
4529		9		-73.9036		40.8586
3288		2		-68.005		46.8658
4549		9		-73.9016		40.8197
2068		11		-87.79707		42.05834
2780		11		-71.14175		42.51384
2028		1		-116.10129		44.8897
3757		2		-111.019		45.6792
940		2		-122.41		37.7861
486		2		-118.237		34.0563
3449		2		-87.3569		45.4096
360		8		-92.2691		34.7479
708		8		-117.1134		32.7816
4191		8		-75.1196		39.9426
255		1		-157.85747		67.10631
6880		5		-73.22177		44.47662
5434		9		-81.8013		41.4407
168		1		-139.66025		59.50331
5232		2		-75.5443		42.8266
2396		11		-87.72972		41.9525
4664		11		-74.19129		41.15715
2346		9		-87.7063		41.8845
7193		1		-82.55803		38.36667
2816		11		-70.83752		42.24417
6191		11		-75.30859		40.0718
1851		9		-84.3951		33.7483
5551		8		-122.6769		45.5179
4466		9		-73.9197		40.8681
4543		9		-73.8878		40.8723
3415		2		-83.443		44.909
2516		10		-89.88892		39.27933
3149		8		-76.6414		39.2215
1509		2		-103.722		38.0557
5029		11		-73.20932		40.73583
2363		11		-87.62154		41.67443
6737		11		-111.98		41.2255
7211		2		-107.9545		44.0192
179		10		-149.09039		64.56503
6934		2		-122.30931		47.44898
1548		2		-72.6832		41.9389
333		2		-92.833		33.584
3711		2		-90.381		38.1651
6332		2		-86.638		36.0719
6356		8		-90.0562		35.144
4553		9		-73.8281		40.8525
3856		2		-78.874		35.0509
4666		11		-74.18447		41.19419
4946		11		-73.76551		40.69118
33		1		-158.59093		56.31783
4367		9		-74.0069		40.7138
6654		2		-101.839		35.2068
2222		11		-88.03806		41.79528
6858		2		-80.3704		37.1269
1206		8		-121.9018		37.4144
5844		2		-76.341		40.7826
1398		8		-121.3923		38.5474
2217		11		-87.84306		41.82194
1455		8		-105.0101		39.742
429		2		-112.259		33.4505
3296		6		-69.00677		44.28024
5135		1		-73.80298		42.74812
2049		11		-87.74556		41.84417
1353		10		-121.23627		38.79154
7050		10		-119.08424		46.2336
6428		8		-96.7877		32.7854
3260		2		-68.772		44.799
5724		8		-80.004		40.4322
840		2		-119.347		36.2119
3142		8		-76.6538		39.4759
5519		2		-122.8567		45.1435
6252		2		-82.11		34.9161
3827		8		-80.8827		35.1204
65		2		-146.909		61.9864
5217		10		-73.44428		44.57804
4699		9		-73.9295		40.7563
1697		2		-85.66		30.1646
338		2		-94.131		33.6731
2571		11		-86.31096		41.70079
1495		2		-103.622		40.2665
1620		2		-77.019		38.8997
3204		8		-76.6685		39.1813
4637		1		-73.70757		41.06696
3085		11		-76.79669		39.12292
236		1		-170.49264		63.68639
1217		2		-122.028		37.0477
458		2		-112.26		34.5629
2188		11		-88.06028		41.585
4780		2		-73.9807		40.6853
6653		2		-101.749		34.1873
855		10		-120.62811		35.12207
1009		8		-122.427		37.7564
6396		11		-96.94902		32.81498
5308		2		-76.9821		42.8666
1069		8		-122.3942		37.7255
1201		8		-121.9426		37.2861
2369		11		-87.77806		41.97972
4094		8		-74.0713		40.7106
211		1		-158.74415		64.32572
271		1		-133.94561		56.973
4601		11		-73.95773		41.41486
4030		11		-74.42015		40.61842
6452		8		-96.7208		32.7658
2078		11		-87.81056		42.20333
3019		2		-71.252		42.3375
3439		2		-86.259		45.95
878		2		-119.1199		37.9666
6367		8		-90.0548		35.1403
2877		9		-71.0834		42.3418
298		1		-133.10169		55.55466
2002		2		-112.359		43.1962
6784		9		-77.1109		38.8822
5635		2		-124.1121		43.6977
4446		9		-73.9498		40.8021
3879		2		-82.525		35.5835
1103		8		-122.4063		37.8068
2976		11		-71.01685		42.08129
3601		8		-90.2852		38.648
3087		11		-76.9352		38.9623
1592		2		-73.041		41.5535
3839		8		-80.8589		35.2123
6594		2		-97.856		28.8161
6747		2		-111.674		40.2334
2228		11		-87.87111		41.81583
3522		2		-93.23		44.9767
3069		2		-70.338		41.6883
2584		2		-85.3867		40.1937
6008		11		-75.26597		39.90708
5778		10		-78.24105		40.67032
6775		11		-77.17055		38.76502
3640		2		-94.719		39.2958
6691		11		-111.965		41.0567
5995		8		-75.3378		39.9265
2008		2		-113.6281		42.5197
4587		9		-73.8666		40.8774
312		1		-86.75355		33.56294
6542		8		-95.405		29.6969
4305		2		-115.1716		36.0985
1109		8		-122.4116		37.7956
149		1		-162.27799		63.51597
3479		2		-93.107		44.9556
838		2		-119.061		36.1473
4888		9		-73.8557		40.7516
6701		2		-109.5293		40.4543
3793		2		-78.346		35.5025
6939		10		-122.21562		47.97928
5425		8		-81.5275		41.4792
2920		8		-71.1514		42.3404
5521		8		-122.5759		45.454
1063		8		-122.3897		37.7376
6024		9		-75.3424		40.0386
3373		10		-84.75633		42.24737
4240		11		-74.63436		40.57099
6402		8		-96.7031		33.0022
6224		6		-71.30455		41.61876
4207		8		-74.7171		40.1479
1193		2		-122.507		37.9463
2906		11		-71.1149		42.29881
5652		1		-121.73321		42.15614
5210		2		-73.786		44.1885
6130		11		-75.17191		40.05148
4538		9		-73.8964		40.8161
7155		2		-91.497		44.8106
4670		11		-73.72591		40.78708
923		8		-122.0606		37.3912
6819		2		-77.4291		37.5338
2707		2		-89.755		30.2848
1073		8		-122.465		37.7412
887		2		-118.4569		35.1319
3761		2		-112.101		45.8748
4408		9		-73.9775		40.7522
7043		2		-118.365		47.1186
1178		9		-122.2516		37.8437
4943		9		-73.7843		40.7125
267		5		-135.4496		59.2788
1887		10		-83.82668		34.28372
5525		2		-123.16		45.6602
6233		2		-71.41		41.8259
1726		10		-80.16854		26.01069
4513		9		-74.2295		40.5191
4952		11		-73.64166		40.77192
3492		2		-94.5282		45.1361
3168		8		-76.6196		39.2929
3381		10		-86.09778		42.78931
7141		2		-89.674		44.7847
2914		11		-71.14714		42.28623
5888		11		-75.18009		40.29713
4436		9		-73.9693		40.7853
3437		2		-87.416		46.2757
876		2		-118.1369		34.6967
6232		10		-71.41599		41.82563
514		9		-118.3087		34.1017
6810		10		-77.99304		38.47292
296		1		-132.82831		55.20632
4705		9		-73.9905		40.6867
813		10		-119.17487		34.19883
3294		2		-69.11		44.1067
6838		6		-76.28314		36.84309
3877		1		-82.54181		35.43619
45		1		-158.50334		59.04541
5864		2		-75.709		40.8331
6408		2		-96.615		32.793
426		8		-111.9566		33.4424
1397		8		-121.3725		38.5545
5140		2		-74.024		41.9336
1717		1		-81.31603		28.42889
3637		10		-94.58395		39.08615
4313		2		-119.9351		38.9693
5256		2		-75.063		42.4522
3186		9		-76.6347		39.3035
1724		11		-80.2598		25.84544
3256		2		-69.801		44.3562
1359		2		-120.9482		39.096
6874		10		-72.44545		43.13583
4743		9		-73.8719		40.6754
4950		11		-73.64035		40.74041
1848		2		-84.397		33.748
6924		8		-122.3385		47.6185
1418		2		-121.597		40.3476
1188		10		-122.35305		37.93608
565		6		-118.19882		33.76389
4518		9		-73.9258		40.828
5656		2		-121.285		44.0546
1976		2		-90.6929		42.4972
6984		6		-122.75275		48.11508
6850		2		-77.4048		37.2275
7085		2		-87.96		42.5676
3284		2		-67.851		46.428
3765		2		-114.179		47.2745
989		8		-122.4011		37.8033
6132		9		-75.2468		39.9627
1866		9		-84.3762		33.7502
5699		8		-80.0478		40.3395
7208		2		-104.968		42.0466
794		11		-117.88482		33.80426
1220		10		-121.90121		37.33107
2482		1		-88.91595		40.47799
457		2		-112.254		34.54
1340		2		-121.082		38.9042
6725		8		-111.8941		40.6769
2786		11		-71.16002		42.69976
2515		1		-89.0116		37.75314
1194		2		-122.5168		37.8801
5401		8		-81.7005		41.5045
5461		2		-84.2136		39.6327
1430		2		-120.1856		39.3276
2575		2		-85.134		41.0787
1306		2		-119.7971		37.7532
7226		2		-105.401		42.763
1606		11		-73.56749		41.03319
5129		2		-73.8097		42.6973
571		8		-118.1962		33.8196
5027		11		-73.40952		40.853
6229		10		-71.83069		41.38102
705		8		-117.1403		32.7725
4194		8		-75.129		39.9446
165		1		-146.24836		61.13395
6582		2		-96.635		28.6271
6667		1		-102.20191		31.94253
4806		9		-74.0177		40.6413
84		1		-162.26623		55.11635
3530		2		-92.085		46.8181
3150		8		-76.646		39.2144
6197		11		-75.28186		40.23009
3683		2		-90.488		33.1805
2216		11		-88.30833		41.76083
1275		2		-121.2856		37.9455
610		2		-118.376		34.1649
819		11		-118.69372		34.26995
2602		2		-87.4993		38.6921
3819		2		-76.605		36.0692
6983		6		-122.50056		47.51222
3418		2		-84.964		45.3739
6550		2		-95.457		30.2968
1233		8		-121.9095		37.3618
3339		2		-84.802		44.3358
1915		2		-81.101		32.0793
4645		11		-73.82854		40.95058
1775		1		-80.15275		26.07258
5726		10		-79.99326		40.44504
6474		2		-94.7284		32.4939
5274		2		-78.5422		42.6414
2591		2		-86.5097		39.1734
5069		11		-72.13259		40.97996
2557		11		-87.18769		41.61719
5286		8		-78.873		42.8901
732		2		-116.2149		33.7195
3459		2		-90.167		46.454
858		2		-120.4592		34.6388
2634		1		-97.6506		38.79148
3534		2		-93.0287		43.6666
3385		1		-86.23822		43.16949
6363		8		-90.0582		35.1355
5417		8		-81.5724		41.4684
123		1		-157.56744		57.58038
5628		2		-123.093		44.0547
6325		2		-86.397		35.81
5098		11		-72.65032		40.8303
1476		2		-105.9914		39.225
4618		11		-73.72986		41.20819
5849		2		-75.3569		40.6132
1377		8		-121.4979		38.5802
406		2		-112.014		33.4365
4270		10		-105.21214		35.5933
4627		11		-73.66376		41.00197
3800		10		-78.90723		35.99704
4610		11		-73.79641		41.01036
1033		8		-122.474		37.7432
2303		11		-87.66806		41.91694
3304		2		-69.672		44.5444
6586		2		-98.904		29.9704
4820		2		-73.9569		40.6636
5310		2		-77.6579		43.0489
4264		2		-108.731		35.5347
1673		10		-75.55218		39.73692
3470		2		-92.931		46.0104
6070		9		-75.1614		39.9521
5644		2		-123.054		42.4318
5024		11		-73.44124		40.73591
2764		11		-71.79333		42.26138
68		1		-169.66374		56.57735
2841		8		-71.0584		42.3624
2569		10		-86.28915		41.67901
5012		6		-73.19925		40.64071
7161		2		-90.938		44.9643
5602		2		-122.4974		45.5191
894		10		-121.65619		36.67936
1326		2		-124.084		40.8688
2445		11		-87.79444		41.91917
240		1		-157.1624		66.88808
4890		1		-73.87261		40.77724
1324		1		-124.10862		40.97812
745		10		-117.02535		34.9048
2410		9		-87.7748		41.8864
4785		9		-73.9748		40.6806
6036		9		-75.1643		39.9493
4866		9		-73.9176		40.6984
1664		9		-77.0199		38.8868
6117		11		-75.22563		39.99004
1758		10		-80.25807		25.84985
3484		2		-93.1672		44.8312
5208		2		-74.645		44.9675
4451		2		-73.952		40.7779
4960		11		-73.64036		40.72309
6205		2		-76.1065		40.3297
2694		6		-90.0707		29.92259
4619		11		-73.85001		40.91293
6909		2		-122.33		47.5991
1783		11		-80.09497		26.39638
4160		11		-74.52331		40.67334
6879		2		-72.557		42.8847
5063		11		-73.50044		40.82485
3209		2		-78.7297		39.6516
4381		9		-73.9929		40.7429
5317		2		-79.243		42.0957
4337		2		-73.992		40.7161
3106		9		-76.9154		38.9175
5564		2		-122.676		45.5269
502		8		-118.2595		34.0498
3369		10		-86.25362		41.83658
6781		2		-77.247		38.6593
4731		9		-73.8993		40.659
7039		2		-118.0622		48.6105
4410		9		-73.9871		40.7562
2883		9		-71.0533		42.3113
4791		9		-73.9758		40.6508
5944		8		-75.316		39.9472
1106		8		-122.4155		37.8083
4939		1		-73.77893		40.63975
3938		10		-98.38733		40.58413
6704		10		-111.90238		40.76202
6596		10		-98.47813		29.4191
2989		11		-70.92409		42.083
1900		2		-84.982		34.6541
4831		9		-73.9631		40.6505
7166		2		-91.7641		45.5101
380		2		-94.424		35.388
681		8		-117.207		33.1742
6546		1		-95.33972		29.98047
3170		2		-76.6157		39.3072
476		1		-114.55953		35.15739
2589		2		-86.5357		39.1676
4021		11		-74.20926		40.84257
3194		8		-76.6286		39.2423
2773		11		-71.34727		42.28569
5114		2		-73.484		42.8351
3645		2		-94.853		39.7635
7152		10		-90.50417		43.98573
3724		1		-105.57505		48.09452
5982		8		-75.3697		39.9155
1663		9		-77.0152		38.885
2400		11		-87.65583		41.70556
5203		2		-73.777		43.4968
5831		2		-76.301		41.2896
551		8		-118.352		33.9335
6903		8		-122.3377		47.6112
7079		8		-87.8185		42.587
720		8		-117.072		32.7718
6772		11		-77.21473		38.71487
5755		2		-78.971		40.9439
1177		9		-122.2719		37.8033
7229		2		-105.4791		44.2914
4138		11		-74.04105		40.32671
4564		9		-73.9007		40.8852
519		11		-118.16933		34.06268
505		8		-118.2553		34.0269
5242		2		-75.902		43.9727
7032		2		-117.4782		47.9462
670		8		-117.3101		33.2033
4977		11		-73.5983		40.87446
4684		9		-73.9327		40.7523
3147		11		-76.74582		39.18104
5973		11		-75.27157		39.93711
3651		1		-94.49827		37.15181
